ID;Waktu;Ketinggian;Temperatur;Kelembapan;Tekanan;Arah Angin;Kecepatan Angin;Lintang;Bujur
MAHESWARA_GSBC2020;00:21:17;2554;3.00;20.00;9740.35;244.00;16.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:21:18;2556;-51.00;93.00;9740.15;194.00;5.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:21:19;2558;-40.00;80.00;9739.95;254.00;3.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:21:20;2560;18.00;43.00;9739.75;68.00;18.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:21:21;2562;-45.00;84.00;9739.55;15.00;3.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:21:22;2564;-53.00;9.00;9739.35;233.00;5.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:21:23;2566;36.00;37.00;9739.15;53.00;7.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:21:24;2568;0.00;25.00;9738.95;305.00;16.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:21:25;2570;14.00;51.00;9738.75;88.00;6.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:21:26;2572;-30.00;53.00;9738.55;324.00;1.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:21:27;2574;3.00;39.00;9738.35;110.00;17.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:21:28;2576;10.00;40.00;9738.15;191.00;5.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:21:29;2578;11.00;26.00;9737.95;222.00;3.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:21:30;2580;-36.00;6.00;9737.75;331.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:21:31;2582;-55.00;4.00;9737.55;161.00;8.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:21:32;2584;-9.00;97.00;9737.35;88.00;4.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:21:33;2586;-34.00;8.00;9737.15;104.00;14.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:21:34;2588;28.00;45.00;9736.95;231.00;18.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:21:35;2590;-38.00;19.00;9736.75;328.00;2.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:21:36;2592;29.00;48.00;9736.55;102.00;3.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:21:37;2594;14.00;7.00;9736.35;266.00;15.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:21:38;2596;-14.00;15.00;9736.15;24.00;10.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:21:39;2598;-56.00;50.00;9735.95;154.00;4.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:21:40;2600;-47.00;24.00;9735.75;293.00;17.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:21:41;2602;2.00;13.00;9735.55;319.00;3.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:21:42;2604;35.00;64.00;9735.35;297.00;10.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:21:43;2606;2.00;46.00;9735.15;53.00;10.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:21:44;2608;-41.00;59.00;9734.95;94.00;13.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:21:45;2610;38.00;7.00;9734.75;342.00;1.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:21:46;2612;12.00;58.00;9734.54;167.00;2.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:21:47;2614;24.00;46.00;9734.34;42.00;13.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:21:48;2616;24.00;69.00;9734.14;307.00;2.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:21:49;2618;-11.00;16.00;9733.94;281.00;12.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:21:50;2620;-23.00;84.00;9733.74;267.00;3.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:21:51;2622;-60.00;13.00;9733.54;269.00;16.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:21:52;2624;-7.00;61.00;9733.34;137.00;2.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:21:53;2626;16.00;28.00;9733.14;243.00;9.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:21:54;2628;8.00;46.00;9732.94;115.00;16.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:21:55;2630;20.00;98.00;9732.74;174.00;1.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:21:56;2632;9.00;83.00;9732.54;138.00;6.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:21:57;2634;-43.00;94.00;9732.34;101.00;1.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:21:58;2636;-29.00;82.00;9732.14;29.00;1.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:21:59;2638;-44.00;44.00;9731.94;248.00;17.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:00;2640;-12.00;95.00;9731.74;299.00;8.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:01;2642;21.00;91.00;9731.54;241.00;17.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:02;2644;-52.00;58.00;9731.34;16.00;12.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:03;2646;1.00;96.00;9731.14;172.00;18.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:04;2648;-9.00;50.00;9730.94;289.00;17.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:05;2650;-50.00;26.00;9730.74;171.00;17.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:06;2652;-40.00;96.00;9730.54;101.00;3.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:07;2654;29.00;29.00;9730.34;119.00;4.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:08;2656;-12.00;94.00;9730.14;68.00;3.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:09;2658;-27.00;29.00;9729.94;229.00;13.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:10;2660;13.00;14.00;9729.74;204.00;1.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:11;2662;10.00;55.00;9729.54;17.00;2.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:12;2664;-46.00;28.00;9729.34;308.00;14.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:13;2666;31.00;97.00;9729.14;284.00;7.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:14;2668;-43.00;74.00;9728.94;294.00;16.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:15;2670;26.00;20.00;9728.74;95.00;19.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:16;2672;14.00;16.00;9728.54;13.00;16.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:17;2674;-8.00;72.00;9728.34;162.00;3.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:18;2676;4.00;98.00;9728.14;19.00;18.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:19;2678;-53.00;60.00;9727.94;291.00;12.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:20;2680;-38.00;2.00;9727.74;296.00;6.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:21;2682;-40.00;42.00;9727.54;55.00;1.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:22;2684;4.00;82.00;9727.34;271.00;12.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:23;2686;38.00;85.00;9727.14;216.00;2.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:24;2688;-19.00;6.00;9726.94;332.00;16.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:25;2690;13.00;3.00;9726.74;216.00;11.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:26;2692;-6.00;50.00;9726.54;89.00;17.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:27;2694;-9.00;62.00;9726.34;72.00;4.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:28;2696;39.00;58.00;9726.14;278.00;18.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:29;2698;-53.00;67.00;9725.94;81.00;5.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:30;2700;9.00;56.00;9725.74;250.00;18.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:31;2702;-50.00;5.00;9725.54;199.00;17.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:32;2704;-20.00;17.00;9725.34;163.00;5.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:33;2706;-26.00;40.00;9725.14;180.00;15.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:34;2708;21.00;53.00;9724.94;359.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:35;2710;-32.00;92.00;9724.74;208.00;6.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:36;2712;26.00;26.00;9724.54;323.00;16.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:37;2714;1.00;56.00;9724.33;322.00;13.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:38;2716;-21.00;67.00;9724.13;340.00;2.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:39;2718;-60.00;30.00;9723.93;60.00;14.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:40;2720;9.00;40.00;9723.73;252.00;19.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:41;2722;7.00;23.00;9723.53;205.00;14.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:42;2724;-41.00;67.00;9723.33;265.00;10.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:43;2726;-40.00;30.00;9723.13;316.00;13.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:44;2728;-14.00;70.00;9722.93;0.00;19.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:45;2730;-17.00;71.00;9722.73;1.00;17.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:46;2732;-50.00;1.00;9722.53;143.00;5.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:47;2734;-7.00;53.00;9722.33;101.00;3.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:48;2736;-39.00;20.00;9722.13;31.00;10.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:49;2738;7.00;9.00;9721.93;204.00;5.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:50;2740;37.00;6.00;9721.73;327.00;8.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:51;2742;-51.00;61.00;9721.53;257.00;15.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:52;2744;-15.00;53.00;9721.33;112.00;0.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:53;2746;23.00;34.00;9721.13;305.00;11.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:54;2748;15.00;35.00;9720.93;284.00;3.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:55;2750;-45.00;0.00;9720.73;6.00;4.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:22:56;2752;-29.00;59.00;9720.53;115.00;19.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:22:57;2754;-8.00;19.00;9720.33;298.00;9.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:22:58;2756;9.00;90.00;9720.13;172.00;12.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:22:59;2758;-17.00;65.00;9719.93;273.00;14.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:00;2760;12.00;56.00;9719.73;191.00;5.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:01;2762;-33.00;98.00;9719.53;301.00;15.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:02;2764;18.00;12.00;9719.33;11.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:03;2766;-50.00;12.00;9719.13;132.00;19.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:04;2768;-37.00;79.00;9718.93;189.00;8.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:05;2770;-19.00;45.00;9718.73;349.00;11.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:07;2774;-13.00;26.00;9718.33;266.00;12.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:06;2772;-17.00;53.00;9718.53;126.00;6.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:08;2776;-56.00;58.00;9718.13;343.00;1.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:10;2780;-4.00;94.00;9717.73;117.00;13.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:11;2782;-47.00;32.00;9717.53;246.00;14.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:09;2778;-50.00;57.00;9717.93;8.00;11.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:13;2786;-41.00;69.00;9717.13;154.00;11.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:12;2784;-6.00;66.00;9717.33;50.00;12.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:15;2790;-46.00;62.00;9716.73;67.00;18.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:14;2788;-35.00;9.00;9716.93;328.00;6.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:16;2792;-22.00;92.00;9716.53;119.00;3.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:17;2794;-34.00;34.00;9716.33;86.00;10.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:18;2796;-34.00;60.00;9716.13;329.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:19;2798;-45.00;71.00;9715.93;86.00;1.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:20;2800;-21.00;84.00;9715.73;352.00;5.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:22;2804;-20.00;96.00;9715.33;301.00;19.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:21;2802;1.00;40.00;9715.53;39.00;6.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:23;2806;-50.00;72.00;9715.13;353.00;7.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:26;2812;4.00;8.00;9714.53;291.00;16.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:24;2808;-18.00;14.00;9714.93;96.00;2.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:25;2810;-33.00;93.00;9714.73;118.00;4.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:27;2814;37.00;73.00;9714.33;120.00;8.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:29;2818;-19.00;71.00;9713.92;70.00;13.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:31;2822;13.00;73.00;9713.52;311.00;9.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:30;2820;-2.00;39.00;9713.72;256.00;3.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:32;2824;-53.00;23.00;9713.32;21.00;15.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:28;2816;30.00;12.00;9714.12;1.00;13.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:34;2828;-34.00;52.00;9712.92;307.00;8.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:36;2832;-49.00;34.00;9712.52;293.00;0.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:37;2834;36.00;78.00;9712.32;252.00;2.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:38;2836;24.00;1.00;9712.12;77.00;0.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:39;2838;-35.00;43.00;9711.92;343.00;16.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:40;2840;14.00;34.00;9711.72;22.00;18.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:41;2842;-31.00;22.00;9711.52;66.00;12.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:35;2830;24.00;86.00;9712.72;289.00;19.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:42;2844;4.00;63.00;9711.32;281.00;15.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:33;2826;-51.00;39.00;9713.12;345.00;3.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:44;2848;-46.00;95.00;9710.92;299.00;19.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:46;2852;-14.00;49.00;9710.52;336.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:47;2854;8.00;81.00;9710.32;319.00;0.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:45;2850;35.00;10.00;9710.72;41.00;13.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:49;2858;-20.00;75.00;9709.92;348.00;0.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:43;2846;25.00;40.00;9711.12;203.00;8.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:50;2860;30.00;35.00;9709.72;155.00;13.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:48;2856;18.00;58.00;9710.12;103.00;7.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:53;2866;29.00;84.00;9709.12;305.00;10.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:54;2868;17.00;14.00;9708.92;88.00;10.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:51;2862;34.00;44.00;9709.52;148.00;6.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:55;2870;-29.00;93.00;9708.72;258.00;4.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:23:52;2864;1.00;26.00;9709.32;306.00;9.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:56;2872;-32.00;72.00;9708.52;221.00;5.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:23:57;2874;19.00;26.00;9708.32;133.00;2.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:23:59;2878;-44.00;90.00;9707.92;9.00;5.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:00;2880;-28.00;51.00;9707.72;329.00;13.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:02;2884;21.00;48.00;9707.32;150.00;15.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:03;2886;-11.00;22.00;9707.12;187.00;5.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:01;2882;13.00;95.00;9707.52;75.00;13.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:05;2890;-37.00;36.00;9706.72;268.00;12.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:06;2892;-43.00;14.00;9706.52;33.00;19.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:23:58;2876;-2.00;32.00;9708.12;96.00;1.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:04;2888;-20.00;67.00;9706.92;353.00;5.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:09;2898;10.00;10.00;9705.92;40.00;7.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:07;2894;-26.00;60.00;9706.32;206.00;7.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:11;2902;19.00;14.00;9705.52;302.00;3.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:08;2896;-39.00;49.00;9706.12;41.00;19.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:13;2906;-34.00;79.00;9705.12;253.00;14.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:10;2900;4.00;81.00;9705.72;189.00;14.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:12;2904;-22.00;5.00;9705.32;12.00;12.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:14;2908;37.00;72.00;9704.92;231.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:15;2910;31.00;52.00;9704.72;282.00;12.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:17;2914;26.00;84.00;9704.32;102.00;7.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:18;2916;8.00;2.00;9704.12;77.00;14.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:19;2918;-36.00;76.00;9703.91;247.00;17.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:21;2922;-3.00;96.00;9703.51;102.00;16.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:22;2924;36.00;31.00;9703.31;189.00;7.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:20;2920;31.00;32.00;9703.71;330.00;4.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:23;2926;-38.00;56.00;9703.11;118.00;6.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:25;2930;0.00;1.00;9702.71;135.00;8.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:16;2912;0.00;94.00;9704.52;296.00;19.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:26;2932;-40.00;65.00;9702.51;261.00;13.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:24;2928;-9.00;37.00;9702.91;300.00;2.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:28;2936;-52.00;0.00;9702.11;335.00;16.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:30;2940;-17.00;64.00;9701.71;143.00;3.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:31;2942;19.00;60.00;9701.51;133.00;19.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:29;2938;17.00;51.00;9701.91;101.00;4.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:32;2944;-33.00;65.00;9701.31;260.00;0.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:27;2934;-6.00;57.00;9702.31;12.00;6.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:34;2948;-28.00;10.00;9700.91;327.00;4.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:33;2946;25.00;2.00;9701.11;210.00;3.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:36;2952;-14.00;76.00;9700.51;52.00;6.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:35;2950;-57.00;22.00;9700.71;214.00;7.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:38;2956;-41.00;74.00;9700.11;328.00;14.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:37;2954;-4.00;58.00;9700.31;236.00;4.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:39;2958;-22.00;22.00;9699.91;246.00;2.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:42;2964;-5.00;24.00;9699.31;57.00;3.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:40;2960;16.00;84.00;9699.71;51.00;19.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:43;2966;13.00;43.00;9699.11;135.00;3.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:45;2970;-26.00;81.00;9698.71;281.00;13.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:41;2962;0.00;96.00;9699.51;276.00;13.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:47;2974;-43.00;19.00;9698.31;286.00;16.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:46;2972;-38.00;94.00;9698.51;183.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:49;2978;-17.00;83.00;9697.91;180.00;17.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:44;2968;1.00;35.00;9698.91;138.00;2.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:51;2982;26.00;55.00;9697.51;240.00;0.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:48;2976;2.00;75.00;9698.11;149.00;3.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:50;2980;4.00;20.00;9697.71;115.00;18.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:53;2986;-32.00;85.00;9697.11;75.00;17.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:54;2988;-48.00;28.00;9696.91;69.00;12.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:55;2990;-27.00;71.00;9696.71;306.00;18.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:24:56;2992;-26.00;30.00;9696.51;332.00;5.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:57;2994;-12.00;39.00;9696.31;335.00;3.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:24:52;2984;-10.00;95.00;9697.31;157.00;1.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:24:58;2996;-51.00;83.00;9696.11;65.00;2.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:24:59;2998;-2.00;26.00;9695.91;5.00;17.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:00;3000;-45.00;38.00;9695.71;24.00;2.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:01;3002;31.00;61.00;9695.51;127.00;1.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:25:02;3004;-60.00;88.00;9695.31;296.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:03;3006;33.00;47.00;9695.11;329.00;5.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:04;3008;11.00;24.00;9694.91;187.00;11.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:05;3010;36.00;66.00;9694.71;258.00;19.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:25:06;3012;-42.00;29.00;9694.51;242.00;5.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:07;3014;1.00;42.00;9694.31;44.00;0.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:08;3016;-2.00;44.00;9694.11;59.00;14.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:09;3018;-36.00;75.00;9693.91;317.00;19.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:25:10;3020;-52.00;83.00;9693.70;311.00;4.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:11;3022;-6.00;99.00;9693.50;275.00;19.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:12;3024;-56.00;23.00;9693.30;150.00;18.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:13;3026;-6.00;18.00;9693.10;121.00;13.00;-7.774.132;110.373.435
